subsystem,versions,an_type,cm_type,proportion
packages_apps_ManagedProvisioning,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_apps_ManagedProvisioning,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_apps_ManagedProvisioning,A5.1.0_A6.0.0_CM12.1,deleted,body,0.23076923076923078
packages_apps_ManagedProvisioning,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,identical,body,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,refactored,body,0.07272727272727272
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,argument,body,0.01818181818181818
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,body,body,0.2
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,deleted,body,0.7090909090909091
packages_apps_ManagedProvisioning,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,identical,argument,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,identical,body,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,body,body,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,deleted,body,1.0
packages_apps_ManagedProvisioning,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.038461538461538464
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,identical,argument,0.04807692307692308
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,identical,body,0.875
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.028846153846153848
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,refactored,body,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,body,argument,0.009615384615384616
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,body,body,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_apps_Messaging,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,identical,argument,0.1111111111111111
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,identical,body,0.8148148148148148
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,body,body,0.07407407407407407
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,deleted,body,0.0
packages_apps_Messaging,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,identical,refactored,0.030959752321981424
packages_apps_Mms,A4.4_A5.0.0_CM11.0,identical,argument,0.07430340557275542
packages_apps_Mms,A4.4_A5.0.0_CM11.0,identical,body,0.804953560371517
packages_apps_Mms,A4.4_A5.0.0_CM11.0,identical,deleted,0.018575851393188854
packages_apps_Mms,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,body,refactored,0.009287925696594427
packages_apps_Mms,A4.4_A5.0.0_CM11.0,body,argument,0.0030959752321981426
packages_apps_Mms,A4.4_A5.0.0_CM11.0,body,body,0.058823529411764705
packages_apps_Mms,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_apps_Mms,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.04451038575667656
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,identical,argument,0.0771513353115727
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,identical,body,0.7507418397626113
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.10089020771513353
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,body,refactored,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,body,argument,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,body,body,0.026706231454005934
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_apps_Mms,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,identical,refactored,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,identical,argument,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,identical,body,1.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,identical,deleted,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,refactored,refactored,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,refactored,argument,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,refactored,body,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,refactored,deleted,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,argument,refactored,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,argument,argument,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,argument,body,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,argument,deleted,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,body,refactored,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,body,argument,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,body,body,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,body,deleted,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,deleted,refactored,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,deleted,argument,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,deleted,body,0.0
packages_apps_Nfc,A4.3_A4.4_CM10.2,deleted,deleted,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,identical,refactored,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,identical,argument,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,identical,body,0.1
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,refactored,body,0.3
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,body,refactored,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,body,argument,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,body,body,0.6
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_apps_Nfc,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,identical,argument,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,identical,body,1.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,body,refactored,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,body,argument,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,body,body,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_apps_Nfc,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,identical,argument,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,identical,body,1.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,refactored,body,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,argument,argument,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,argument,body,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,body,refactored,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,body,body,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,deleted,body,0.0
packages_apps_Nfc,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,identical,body,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,refactored,body,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,body,body,1.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_apps_Nfc,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,identical,refactored,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,identical,argument,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,identical,body,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,body,refactored,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,body,argument,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,body,body,1.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_apps_PackageInstaller,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,identical,argument,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,identical,body,1.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,body,refactored,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,body,argument,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,body,body,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_apps_PackageInstaller,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,identical,argument,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,identical,body,1.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,refactored,body,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,argument,argument,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,argument,body,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,body,refactored,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,body,body,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,deleted,body,0.0
packages_apps_PackageInstaller,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,identical,body,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,refactored,body,0.008547008547008548
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,body,body,0.042735042735042736
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,deleted,body,0.017094017094017096
packages_apps_PackageInstaller,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.9316239316239316
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,identical,argument,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,identical,body,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,body,body,0.5
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,deleted,body,0.5
packages_apps_PackageInstaller,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_apps_Phone,A4.2_A4.3_CM10.1,identical,refactored,0.043478260869565216
packages_apps_Phone,A4.2_A4.3_CM10.1,identical,argument,0.0
packages_apps_Phone,A4.2_A4.3_CM10.1,identical,body,0.5942028985507246
